BS,0.99,30,"[0.27, 0.49, 0.02, 0.21]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.99,30,"[0.32, 0.07, 0.23, 0.39]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",3
PD,0.99,30,"[0.05, 0.32, 0.15, 0.48]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],16
BS,0.95,30,"[0.3, 0.15, 0.13, 0.42]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.95,30,"[0.4, 0.24, 0.35, 0.01]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.95,30,"[0.34, 0.07, 0.28, 0.31]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],18
BS,0.99,30,"[0.25, 0.31, 0.32, 0.13]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.99,30,"[0.13, 0.36, 0.26, 0.25]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",3
PD,0.99,30,"[0.0, 0.52, 0.43, 0.04]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],3
BS,0.95,30,"[0.35, 0.42, 0.21, 0.01]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.95,30,"[0.37, 0.08, 0.22, 0.32]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.95,30,"[0.03, 0.24, 0.32, 0.41]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],7
BS,0.99,30,"[0.06, 0.27, 0.41, 0.26]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.99,30,"[0.06, 0.41, 0.1, 0.43]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],6
PD,0.99,30,"[0.35, 0.23, 0.37, 0.05]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],10
BS,0.95,30,"[0.13, 0.17, 0.24, 0.46]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.95,30,"[0.42, 0.21, 0.26, 0.12]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.95,30,"[0.13, 0.42, 0.16, 0.3]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],15
BS,0.99,30,"[0.25, 0.46, 0.19, 0.1]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.99,30,"[0.51, 0.23, 0.2, 0.06]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.99,30,"[0.36, 0.21, 0.08, 0.34]",random,"('AC', 'AD', 'TFT', 'nTFT')",['AD'],3
BS,0.95,30,"[0.28, 0.09, 0.25, 0.38]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.95,30,"[0.02, 0.38, 0.2, 0.4]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],4
PD,0.95,30,"[0.09, 0.14, 0.37, 0.4]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],10
BS,0.99,30,"[0.55, 0.29, 0.11, 0.06]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.99,30,"[0.36, 0.03, 0.29, 0.32]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.99,30,"[0.27, 0.04, 0.31, 0.37]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],13
BS,0.95,30,"[0.55, 0.13, 0.06, 0.26]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.95,30,"[0.24, 0.42, 0.12, 0.22]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",4
PD,0.95,30,"[0.34, 0.08, 0.02, 0.56]",random,"('AC', 'AD', 'TFT', 'nTFT')",['AD'],4
BS,0.99,30,"[0.33, 0.45, 0.01, 0.21]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.99,30,"[0.15, 0.23, 0.1, 0.52]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",6
PD,0.99,30,"[0.29, 0.52, 0.09, 0.1]",random,"('AC', 'AD', 'TFT', 'nTFT')",['AD'],2
BS,0.95,30,"[0.22, 0.36, 0.08, 0.33]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.95,30,"[0.4, 0.11, 0.23, 0.26]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.95,30,"[0.14, 0.46, 0.4, 0.0]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],4
BS,0.99,30,"[0.28, 0.34, 0.03, 0.34]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.99,30,"[0.24, 0.13, 0.37, 0.26]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.99,30,"[0.3, 0.31, 0.21, 0.18]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],15
BS,0.95,30,"[0.44, 0.4, 0.11, 0.05]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.95,30,"[0.17, 0.17, 0.26, 0.4]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",3
PD,0.95,30,"[0.47, 0.27, 0.18, 0.09]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],16
BS,0.99,30,"[0.45, 0.14, 0.18, 0.23]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.99,30,"[0.16, 0.39, 0.29, 0.16]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.99,30,"[0.08, 0.17, 0.23, 0.53]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],10
BS,0.95,30,"[0.21, 0.29, 0.2, 0.3]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.95,30,"[0.42, 0.44, 0.13, 0.01]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",3
PD,0.95,30,"[0.15, 0.32, 0.45, 0.08]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],6
BS,0.99,30,"[0.23, 0.32, 0.35, 0.1]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.99,30,"[0.04, 0.74, 0.07, 0.14]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],5
PD,0.99,30,"[0.4, 0.25, 0.1, 0.24]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],17
BS,0.95,30,"[0.26, 0.23, 0.2, 0.31]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.95,30,"[0.36, 0.47, 0.16, 0.0]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.95,30,"[0.2, 0.4, 0.15, 0.26]",random,"('AC', 'AD', 'TFT', 'nTFT')",['AD'],3
BS,0.99,30,"[0.31, 0.24, 0.4, 0.04]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.99,30,"[0.3, 0.37, 0.11, 0.21]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",3
PD,0.99,30,"[0.3, 0.36, 0.26, 0.09]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],12
BS,0.95,30,"[0.23, 0.38, 0.26, 0.13]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.95,30,"[0.44, 0.38, 0.08, 0.1]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",4
PD,0.95,30,"[0.06, 0.22, 0.18, 0.54]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],10
BS,0.99,30,"[0.15, 0.35, 0.34, 0.15]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.99,30,"[0.3, 0.02, 0.3, 0.38]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",3
PD,0.99,30,"[0.56, 0.34, 0.02, 0.08]",random,"('AC', 'AD', 'TFT', 'nTFT')",['AD'],2
BS,0.95,30,"[0.13, 0.34, 0.25, 0.28]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.95,30,"[0.1, 0.3, 0.26, 0.34]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",3
PD,0.95,30,"[0.37, 0.18, 0.22, 0.22]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],17
BS,0.99,30,"[0.43, 0.09, 0.4, 0.08]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.99,30,"[0.6, 0.13, 0.24, 0.02]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",1
PD,0.99,30,"[0.16, 0.24, 0.34, 0.27]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],14
BS,0.95,30,"[0.07, 0.17, 0.46, 0.31]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AD', 'TFT']",19
SH,0.95,30,"[0.13, 0.32, 0.49, 0.05]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.95,30,"[0.23, 0.32, 0.4, 0.05]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],8
BS,0.99,30,"[0.13, 0.24, 0.36, 0.28]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AD', 'TFT']",19
SH,0.99,30,"[0.25, 0.28, 0.22, 0.26]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",3
PD,0.99,30,"[0.22, 0.01, 0.73, 0.05]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",10
BS,0.95,30,"[0.15, 0.4, 0.13, 0.32]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.95,30,"[0.36, 0.39, 0.09, 0.15]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",4
PD,0.95,30,"[0.36, 0.08, 0.25, 0.3]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],18
BS,0.99,30,"[0.32, 0.21, 0.15, 0.32]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.99,30,"[0.32, 0.1, 0.29, 0.29]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",3
PD,0.99,30,"[0.23, 0.25, 0.41, 0.11]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],10
BS,0.95,30,"[0.45, 0.25, 0.3, 0.01]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.95,30,"[0.06, 0.33, 0.26, 0.35]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",3
PD,0.95,30,"[0.42, 0.39, 0.13, 0.06]",random,"('AC', 'AD', 'TFT', 'nTFT')",['AD'],2
BS,0.99,30,"[0.39, 0.19, 0.24, 0.18]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.99,30,"[0.31, 0.15, 0.46, 0.07]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",1
PD,0.99,30,"[0.14, 0.4, 0.08, 0.38]",random,"('AC', 'AD', 'TFT', 'nTFT')",['AD'],2
BS,0.95,30,"[0.15, 0.43, 0.33, 0.09]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.95,30,"[0.03, 0.37, 0.31, 0.29]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],3
PD,0.95,30,"[0.16, 0.42, 0.22, 0.2]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],16
BS,0.99,30,"[0.29, 0.18, 0.31, 0.22]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.99,30,"[0.34, 0.1, 0.16, 0.41]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",3
PD,0.99,30,"[0.16, 0.51, 0.26, 0.07]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],8
BS,0.95,30,"[0.0, 0.77, 0.05, 0.18]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AD', 'TFT']",19
SH,0.95,30,"[0.26, 0.26, 0.21, 0.27]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.95,30,"[0.29, 0.36, 0.33, 0.02]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],9
BS,0.99,30,"[0.25, 0.2, 0.26, 0.29]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.99,30,"[0.34, 0.37, 0.15, 0.14]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.99,30,"[0.46, 0.1, 0.32, 0.13]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],17
BS,0.95,30,"[0.15, 0.38, 0.21, 0.26]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.95,30,"[0.26, 0.16, 0.27, 0.31]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.95,30,"[0.25, 0.29, 0.2, 0.26]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],17
BS,0.99,30,"[0.27, 0.49, 0.08, 0.16]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.99,30,"[0.02, 0.14, 0.57, 0.26]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],2
PD,0.99,30,"[0.23, 0.26, 0.22, 0.29]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],16
BS,0.95,30,"[0.49, 0.06, 0.34, 0.11]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.95,30,"[0.05, 0.3, 0.34, 0.31]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.95,30,"[0.15, 0.11, 0.46, 0.28]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],10
BS,0.99,30,"[0.19, 0.22, 0.28, 0.31]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.99,30,"[0.36, 0.34, 0.09, 0.21]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",4
PD,0.99,30,"[0.16, 0.12, 0.39, 0.33]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],12
BS,0.95,30,"[0.43, 0.05, 0.33, 0.19]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.95,30,"[0.38, 0.06, 0.42, 0.14]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.95,30,"[0.37, 0.32, 0.3, 0.01]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],10
BS,0.99,30,"[0.01, 0.49, 0.15, 0.35]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AD', 'TFT']",19
SH,0.99,30,"[0.31, 0.01, 0.02, 0.67]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",16
PD,0.99,30,"[0.1, 0.49, 0.31, 0.1]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],8
BS,0.95,30,"[0.56, 0.06, 0.29, 0.09]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.95,30,"[0.43, 0.16, 0.26, 0.16]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.95,30,"[0.02, 0.48, 0.25, 0.25]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],10
BS,0.99,30,"[0.23, 0.23, 0.24, 0.3]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.99,30,"[0.26, 0.17, 0.56, 0.01]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",1
PD,0.99,30,"[0.16, 0.46, 0.17, 0.21]",random,"('AC', 'AD', 'TFT', 'nTFT')",['AD'],2
BS,0.95,30,"[0.19, 0.26, 0.21, 0.35]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.95,30,"[0.69, 0.12, 0.15, 0.05]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",1
PD,0.95,30,"[0.58, 0.28, 0.14, 0.0]",random,"('AC', 'AD', 'TFT', 'nTFT')",['AD'],2
BS,0.99,30,"[0.4, 0.2, 0.11, 0.28]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.99,30,"[0.19, 0.35, 0.41, 0.06]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",1
PD,0.99,30,"[0.07, 0.33, 0.34, 0.26]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],12
BS,0.95,30,"[0.34, 0.18, 0.17, 0.32]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.95,30,"[0.35, 0.07, 0.23, 0.35]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",3
PD,0.95,30,"[0.15, 0.56, 0.26, 0.03]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],8
BS,0.99,30,"[0.05, 0.17, 0.42, 0.36]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AD', 'TFT']",19
SH,0.99,30,"[0.38, 0.0, 0.26, 0.35]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.99,30,"[0.01, 0.64, 0.19, 0.17]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],9
BS,0.95,30,"[0.16, 0.37, 0.26, 0.2]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.95,30,"[0.37, 0.08, 0.09, 0.46]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",5
PD,0.95,30,"[0.09, 0.29, 0.36, 0.26]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],9
BS,0.99,30,"[0.48, 0.02, 0.27, 0.22]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.99,30,"[0.14, 0.3, 0.27, 0.29]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",3
PD,0.99,30,"[0.08, 0.36, 0.4, 0.16]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],6
BS,0.95,30,"[0.02, 0.5, 0.1, 0.38]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.95,30,"[0.25, 0.32, 0.13, 0.29]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",3
PD,0.95,30,"[0.16, 0.32, 0.13, 0.39]",random,"('AC', 'AD', 'TFT', 'nTFT')",['AD'],3
BS,0.99,30,"[0.17, 0.41, 0.22, 0.21]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.99,30,"[0.07, 0.0, 0.53, 0.39]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.99,30,"[0.16, 0.32, 0.46, 0.07]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",7
BS,0.95,30,"[0.22, 0.13, 0.36, 0.29]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AD', 'TFT']",19
SH,0.95,30,"[0.29, 0.23, 0.17, 0.32]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",4
PD,0.95,30,"[0.12, 0.08, 0.35, 0.45]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],9
BS,0.99,30,"[0.27, 0.12, 0.04, 0.56]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.99,30,"[0.19, 0.17, 0.37, 0.27]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.99,30,"[0.12, 0.32, 0.47, 0.09]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",5
BS,0.95,30,"[0.58, 0.02, 0.23, 0.17]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.95,30,"[0.21, 0.19, 0.33, 0.28]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.95,30,"[0.28, 0.25, 0.17, 0.3]",random,"('AC', 'AD', 'TFT', 'nTFT')",['AD'],2
BS,0.99,30,"[0.38, 0.05, 0.3, 0.27]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.99,30,"[0.54, 0.27, 0.18, 0.01]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.99,30,"[0.24, 0.12, 0.22, 0.42]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],17
BS,0.95,30,"[0.2, 0.38, 0.23, 0.2]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.95,30,"[0.01, 0.4, 0.3, 0.29]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",3
PD,0.95,30,"[0.32, 0.27, 0.34, 0.07]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],10
BS,0.99,30,"[0.24, 0.09, 0.39, 0.28]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.99,30,"[0.08, 0.25, 0.41, 0.26]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.99,30,"[0.12, 0.3, 0.25, 0.33]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],15
BS,0.95,30,"[0.17, 0.07, 0.39, 0.37]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AD', 'TFT']",19
SH,0.95,30,"[0.18, 0.26, 0.32, 0.23]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.95,30,"[0.25, 0.29, 0.08, 0.38]",random,"('AC', 'AD', 'TFT', 'nTFT')",['AD'],2
BS,0.99,30,"[0.0, 0.19, 0.64, 0.17]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AD', 'TFT']",19
SH,0.99,30,"[0.53, 0.18, 0.13, 0.16]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.99,30,"[0.35, 0.39, 0.08, 0.18]",random,"('AC', 'AD', 'TFT', 'nTFT')",['AD'],3
BS,0.95,30,"[0.4, 0.16, 0.14, 0.31]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.95,30,"[0.04, 0.57, 0.13, 0.26]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],4
PD,0.95,30,"[0.01, 0.59, 0.04, 0.37]",random,"('AC', 'AD', 'TFT', 'nTFT')",['AD'],1
BS,0.99,30,"[0.24, 0.22, 0.24, 0.3]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.99,30,"[0.34, 0.37, 0.22, 0.08]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.99,30,"[0.18, 0.67, 0.07, 0.08]",random,"('AC', 'AD', 'TFT', 'nTFT')",['AD'],2
BS,0.95,30,"[0.3, 0.13, 0.41, 0.16]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.95,30,"[0.14, 0.2, 0.32, 0.34]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.95,30,"[0.25, 0.27, 0.35, 0.13]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],11
BS,0.99,30,"[0.37, 0.32, 0.1, 0.21]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.99,30,"[0.29, 0.29, 0.32, 0.1]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.99,30,"[0.22, 0.6, 0.16, 0.02]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],15
BS,0.95,30,"[0.04, 0.08, 0.36, 0.53]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AD', 'TFT']",19
SH,0.95,30,"[0.46, 0.11, 0.17, 0.27]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",3
PD,0.95,30,"[0.04, 0.34, 0.37, 0.25]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],7
BS,0.99,30,"[0.3, 0.02, 0.55, 0.13]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AD', 'TFT']",19
SH,0.99,30,"[0.23, 0.11, 0.35, 0.3]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.99,30,"[0.16, 0.22, 0.29, 0.33]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],13
BS,0.95,30,"[0.29, 0.27, 0.16, 0.28]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.95,30,"[0.22, 0.32, 0.26, 0.2]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.95,30,"[0.01, 0.29, 0.25, 0.45]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],9
BS,0.99,30,"[0.11, 0.4, 0.16, 0.34]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.99,30,"[0.32, 0.19, 0.27, 0.22]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.99,30,"[0.33, 0.03, 0.16, 0.48]",random,"('AC', 'AD', 'TFT', 'nTFT')",['AD'],5
BS,0.95,30,"[0.25, 0.22, 0.08, 0.46]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.95,30,"[0.35, 0.08, 0.43, 0.14]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",1
PD,0.95,30,"[0.36, 0.15, 0.03, 0.45]",random,"('AC', 'AD', 'TFT', 'nTFT')",['AD'],3
BS,0.99,30,"[0.31, 0.43, 0.14, 0.11]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'AD', 'TFT']",19
SH,0.99,30,"[0.13, 0.38, 0.39, 0.1]",random,"('AC', 'AD', 'TFT', 'nTFT')","['AC', 'TFT']",2
PD,0.99,30,"[0.22, 0.05, 0.35, 0.38]",random,"('AC', 'AD', 'TFT', 'nTFT')",['TFT'],17
